Calculation of Software Quality Metrics for system: smallsql
Duplication calculation
Method: |java+method:///smallsql/database/Where/rowDeleted()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getConcurrency()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/ViewResult/ViewResult(smallsql.database.SSConnection,smallsql.database.CommandSelect)|, loc 9, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/getObject(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Where/isExpressionsFromThisRowSource(smallsql.database.Expressions)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/getMaxRows()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Columns/copy()|, loc 8, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1/getObject()|, loc 45, cc: 30, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/Utils/getShort(int)|, loc 6, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/deleteRow(smallsql.database.SSConnection)|, loc 14, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Identity/toString()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestExceptionMethods/testGetConnection()|, loc 16, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexDescriptions/size()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getNClob(java.lang.String)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getClob(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MutableNumeric/mod(smallsql.database.MutableNumeric)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Expression/getFloat()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/JoinScrollIndex/next()|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/usesLocalFiles()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionAscii/getInt()|, loc 4, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/isWrapperFor(java.lang.Class)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/getTypeMap()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsResultSetConcurrency(int,int)|, loc 5, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNode/saveValue(long)|, loc 12, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/LongTreeList/save(smallsql.database.StoreImpl)|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MutableNumeric/floatValue()|, loc 18, cc: 8, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getUserName()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOther/testBinaryStore()|, loc 23, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreNull/deleteRow(smallsql.database.SSConnection)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/find(smallsql.database.IndexNode,long,int,java.util.ArrayList)|, loc 11, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxRowSize()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Where/isFirst()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/getRow()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testMoreResults()|, loc 29, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreNull/getInt(int,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/setCursorName(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/getBoolean(int,int)|, loc 62, cc: 33, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/StoreNoCurrentRow/getNextPagePos()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/isAfterLast()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Database/dropTable(smallsql.database.SSConnection,java.lang.String)|, loc 10, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1StringAndBinary/getDouble()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionTimestampAdd/getMoney()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/getPrecision(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getURL()|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/setMaxFieldSize(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestAlterTable/testAdd1Column()|, loc 6, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionInsert/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Store/getBoolean(int,int)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getInt(int)|, loc 8, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getArray(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/setMaxRows(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateShort(int,short)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandInsert/compile(smallsql.database.SSConnection)|, loc 32, cc: 9, cc rank: simple, unit size: moderate
Method: |java+method:///smallsql/database/SQLTokenizer/getKeyWord(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestDBMetaData/testVersions()|, loc 11, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/AllTests/suite()|, loc 25, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setCharacterStream(int,java.io.Reader)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getObject()|, loc 52, cc: 33, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/SSResultSet/updateFloat(int,float)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Where/isLast()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/isFirst()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/last()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/getBoolean()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableViewResult/setAlias(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/execute()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/getRowPosition()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionPI/getFunction()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getTime(int)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setPoolable(boolean)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getNCharacterStream(int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SQLParser/truncate()|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestExceptionMethods/countFiles(java.lang.String)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeByte(int)|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/setFetchSize(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/relative(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateLong(java.lang.String,long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setBytes(java.lang.String,byte%5B%5D)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1Number/getInt()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeString(java.lang.String,int,boolean)|, loc 15, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionATan/getDouble()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getOperation()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/CreateFile/CreateFile(java.io.File,java.nio.channels.FileChannel,smallsql.database.SSConnection,smallsql.database.Database)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SortedResult/currentInsertedRow()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Column/getName()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionDayOfYear/getInt()|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/LongTreeList/getPointer()|, loc 8, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/first()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsTransactions()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionValue/getBoolean()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOrderBy/testOrderBy_int_desc()|, loc 21, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/isLast()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getTime(int,java.util.Calendar)|, loc 12, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestAlterTable/testAddWithTableLock_READ_COMMITTED()|, loc 20, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/isNull()|, loc 15, cc: 11, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/readChars(int)|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getURL(int)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandTable/executeImpl(smallsql.database.SSConnection,smallsql.database.SSStatement)|, loc 46, cc: 10, cc rank: simple, unit size: high
Method: |java+method:///smallsql/database/Column/setNullable(boolean)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setBlob(java.lang.String,java.io.InputStream,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/noRow()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ForeignKeys/size()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/NoFromResult/previous()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getBytes(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/readSmallDateTime()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionLocate/isNull()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/getColumnLabel(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Database/dropView(smallsql.database.SSConnection,java.lang.String,java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Expression/isDefinitelyWritable()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/setGeneratedKeys(java.sql.ResultSet)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionSqrt/getDouble()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testTruncate()|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandTable/addColumn(smallsql.database.Column)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateBlob(java.lang.String,java.io.InputStream)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/FileIndex/close()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/refreshRow()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/CommandInsert/CommandInsert(smallsql.database.Logger,java.lang.String)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/beforeFirst()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/isDefinitelyWritable(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/setWhere(smallsql.database.Expression)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/floatToBinarySortOrder(float)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/getDataTypePrecision(int,int)|, loc 54, cc: 32, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/Where/isBeforeFirst()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/getExpressionNameFromTree(smallsql.database.Expression)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MutableInteger/doubleValue()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getDate(int,java.util.Calendar)|, loc 12, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionInSelect/loadInList()|, loc 13, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testLast1()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/getResultSetType()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/compileJoin(smallsql.database.Join)|, loc 9, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/LongTreeList/remove(long)|, loc 54, cc: 13, cc rank: moderate, unit size: high
Method: |java+method:///smallsql/database/SSConnection/prepareCall(java.lang.String,int,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandDrop/executeImpl(smallsql.database.SSConnection,smallsql.database.SSStatement)|, loc 28, cc: 11, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNode/saveRemainderValue(char%5B%5D,int)|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/bytes2unique(byte%5B%5D,int)|, loc 41, cc: 2, cc rank: simple, unit size: moderate
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getDriverVersion()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/compileLinkExpressionParams(smallsql.database.Expression)|, loc 14, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestTransactions/testRollback()|, loc 20, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxColumnsInTable()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/dataDefinitionCausesTransactionCommit()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1/isNull()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Expression/getPrecision()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestDBMetaData/testGetColumn()|, loc 23, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SmallSQLException/printStackTrace(java.io.PrintWriter)|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateBlob(java.lang.String,java.io.InputStream,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SQLParser/order(smallsql.database.CommandSelect)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeNumeric(smallsql.database.MutableNumeric)|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionValue/getObject()|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/longToBinarySortOrder(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/intToBinarySortOrder(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeTimestamp(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/Where/Where(smallsql.database.RowSource,smallsql.database.Expression)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionDayOfYear/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/NoFromResult/first()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/isBeforeFirst()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Columns/get(java.lang.String)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/rowDeleted()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/previous()|, loc 10, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestDBMetaData/testGetSchemas()|, loc 8, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/setRowPosition(long)|, loc 6, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/View/writeMagic(java.nio.channels.FileChannel)|, loc 7, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Column/getFlag()|, loc 4, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/prepareStatement(java.lang.String,java.lang.String%5B%5D)|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableViewMap/put(java.lang.String,smallsql.database.TableView)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setString(java.lang.String,java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/unwrap(java.lang.Class)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setNClob(int,java.io.Reader,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/RowSource/noRow()|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MutableNumeric/mul(smallsql.database.MutableNumeric)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setNClob(int,java.io.Reader)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnFloat/getLong()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandInsert/addValues(smallsql.database.Expressions)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/getImmutableObject()|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestAlterTable/testAdd2Column()|, loc 12, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnString/getDouble()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/getObject()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getBoolean()|, loc 187, cc: 134, cc rank: very high, unit size: very high
Method: |java+method:///smallsql/junit/TestFunctions/tearDown()|, loc 8, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TransactionStep/rollback()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionTimestampDiff/getFloat()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateBinaryStream(java.lang.String,java.io.InputStream,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/absolute(int)|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setObject(java.lang.String,java.lang.Object,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/compareBytes(byte%5B%5D,byte%5B%5D)|, loc 13, cc: 7, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SQLParser/previousToken()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StorePageMap/resize(int)|, loc 6, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/SmallSQLException/SmallSQLException(java.lang.String,java.lang.String)|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getDefaultTransactionIsolation()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setBlob(java.lang.String,java.io.InputStream)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionRepeat/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandInsert/addColumnExpression(smallsql.database.Expression)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsConvert()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexDescription/load(smallsql.database.Database,smallsql.database.TableView,smallsql.database.StoreImpl)|, loc 16, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testGeneratedKeys()|, loc 49, cc: 2, cc rank: simple, unit size: high
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsMixedCaseQuotedIdentifiers()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeBytes(byte%5B%5D,int,int)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/next()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setSQLXML(int,java.sql.SQLXML)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testLast2()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionSpace/isNull()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/getScale()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/getMoney(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreNull/getNumeric(int,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setNClob(int,java.sql.NClob)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/afterLast()|, loc 6, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Where/isAfterLast()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionTimestampDiff/mapIntervalType(int)|, loc 24, cc: 11, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setRef(int,java.sql.Ref)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionIIF/isNull()|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/Money/Money(float)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/MutableLong/MutableLong(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/createWriteLock()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SmallSQLException/setLanguage(java.lang.Object)|, loc 9, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Distinct/getRowPosition()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreNoCurrentRow/getBoolean(int,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Store/getNextPagePos()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionAscii/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/isSigned(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setArray(int,java.sql.Array)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setCharacterStream(int,java.io.Reader,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/locatorsUpdateCopy()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestAlterTable2/tearDown()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/getLong(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
